id,Lyric,Emotion
888,아직 기억을 하네요,0
11932,마치 어제 일인 것처럼 너를 사랑했던 수많은 밤들이 녹아버린 얼음처럼 쓸모 없어졌어,5
7020,Make up your mind,3
11199,할 수 없던 미련한 인사,5
4889,When I get all these butterflys inside of my garden,2
13129,My abandoned love,5
3072,어쩌면 우린 닮은 것 같아,1
8262,깨 부시고 싶어,3
2471,"""I'm in love with you""",1
1720,그때 다시 만나 Say goodbye,0
5762,이따가 널 보면 무슨 말을 할까,2
7780,다소문내요,3
7843,wrecking ball,3
5624,꿈에서 날 깨워버린 깨워버린 baby Love,2
1208,이제는 희미해져 가버린 나의 사랑아 나를 밝게 비춰줘,0
4181,두 번에 우리 결혼까지 약속을 해,1
1851,그댈 향한 마음은 다 지운다는 게 다 잊는다는 게,0
2157,내려오는 이 비를 맞으면 가슴속에 너의 추억이 자란다,0
12015,내가 좋아했었던 그 웃음 지으면 어떡해,5
1866,"""I know that you won't forget""",0
682,우린 얼음 같던 날들을 녹이려 해,0
2841,Hey come take my hand now,1
13069,어째서 소중한 거라면 어째서 날 두고 사라져,5
4833,너의 벨이 울리면,2
9617,Helped you pack your things,4
8695,"""So I\'m a killer (whoo!) A natural born killer""",3
7882,너만 빼고 다 아는데 너 그거 몰라,3
12324,"""I don\'t know why this has happened""",5
8392,"""We're all food for the bloodsuckers""",3
4200,웃는 게 예뻤다,1
10670,"""이 밤이 또 지나면 나 혼자만 남아""",4
6044,올 듯 말듯 이유도 없어,2
12112,니가 모질게 했던 그 기억 속에 그 추억에 헤매,5
6661,용감하게 씩씩하게 오늘의 당신을 버려봐요,3
8828,"""I don\'t want you thinking I\'m a cop out""",3
7900,"""I'm findin' it hard to be here sincerely""",3
12583,미안해요 오늘 그대가 없네요,5
10663,너무 아쉬웠었어.,4
1413,나의 창은 굳게 닫아 두고 해가 뜨면 그때 열어줄래,0
11208,"""Never mind let\'s break up""",5
1777,I froze,0
12840,내 눈물 나는 사랑아 같은 아픔에 머물 수 있게,5
12318,소리 없이 내릴게 멀어지던 그 밤,5
5415,매일 밤마다 나를 찾아와 나의 맘을 흔들어 놓는,2
8021,"""Girl don't tryna play with me""",3
2874,그러니 나와 같을 거라고 말해줘 어린애같이 유치한 날 달래줘,1
9403,누구나 혼자 인생 혼자 인생 혼자 혼자 살아요,4
9163,가만히 널 보내주는 일,4
9816,걸어도 걸어도 못가는 내가 부르고 불러도 못듣는 너무 먼곳에 있어서,4
8107,제발 이 거친 파도가 날 집어 삼키지 않게,3
7812,나 이젠 널 생각해 내기 조차 너무나 힘들어,3
8102,"""I'm findin' it hard to be here sincerely""",3
11747,"""Even if I I make mistakes yes I\'ll admit I fall apart in front of your face""",5
3863,그 머리부터 발끝까지 내게 기대,1
9690,원래 그래 나란 여자가 이렇지 뭐 이렇지 뭐 쉽게 질리고 버려지고 기다리고,4
11821,더딘 후회 헛된 바램,5
2958,"""Hey We Ballin' 전부를 바꿀 파이터""",1
9378,우두커니 홀로 선 가로등,4
8285,Why you gonna be so sad Rub some dirt on it,3
6383,눈이 가려 앞이 안 보여 난 너에게 빠진 바보야,2
3596,날씨가 좋다고 공원이라도 좀 걷자 할까,1
9131,난 그대로 난 이 자리에 수북하게 쌓여있고,4
8587,"""I don\'t want to hurt \'em But I did \'em in a fit of rage""",3
7269,난 행복에 인색해,3
785,가만히 눈을 감고 있으면 여전히 느낄 수 있어,0
6234,있잖아요,2
10999,더 멀리 달아나 널 바랄 수 없도록,4
12395,스스로가 밉고 이해할 수 없어도 사람마음이란 게 가끔씩 그럴 수 있지,5
3282,"""I'm in love with you""",1
12319,슬퍼 말아요,5
7461,그댄 어떤가요 (말을 하기 전엔 생각 좀 하기를),3
11340,할 수 없던 미련한 인사,5
6670,"""Damn I ain't get to be a billionaire yet""",3
733,무렇지 않게 돌아올 것 같단 말이야,0
5474,네가 먼저 더 다가와 줘 Woo,2
11141,너만 바라보던 너만 사랑하던 내가 없이 너도 무너지고 울기를 바래,5
4700,하고 전화를 할까 말까,2
3553,셀 수 없을 만큼 사랑한다,1
535,이제는 희미해져 가버린 나의 사랑아 나를 밝게 비춰줘,0
1313,걱정은 멀리멀리 다 날아가는 듯해 (사라진 듯해),0
8677,너의 그런 말투에도 난 너를 미워 할 수 없어,3
7750,난 손톱이 자라난 줄도 모르게 좀 바빠요,3
3563,좋은 사람 내게 소중하죠,1
3426,너 좋아 하는 거,1
7187,"""Hands hair and words Are all over the place""",3
7272,"""Dangerous thoughts but I was bright""",3
2079,무렇지 않게 돌아올 것 같단 말이야,0
6630,못 견딜 때 딱 한 번만,3
1471,Really thought I knew you so well (So well),0
3209,박수치고 손들어 이건 바이킹,1
6760,"""Don't know what happened Pop pills do what you feel""",3
1694,네 맘도 이렇게 나와 같다는 걸 이제 알 것 같은데,0
11553,생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
12120,"""I don't think that I like her anymore""",5
9760,매일밤 울며 전화하는 날,4
2210,햇살이 아플 만큼 따가운 이런 날이라도 괜찮아,1
385,매일 상상하고 있는데 난 여전히 그때 행복했던 우리는 Cause we loved,0
5175,우린 다음에 흩어지는 점들이 되어서 하얗게 잠긴 다리 위를 미끄러지듯 달려,2
6054,We so in it in it,2
1615,"""I\'ve been thinking lately""",0
3936,니가 만나는 그 사람처럼 고칠게 다 고칠게,1
1577,"""Wait for you to bloom""",0
8331,Gotta go hard (Gotta go hard),3
6676,나 혼자선 할 수 있는 게 단 하나도 없어,3
10631,이제 다시는 너를 볼 수 없잖아,4
3354,One thing I miss at the center of my heart,1
9893,난 왜 난 왜 난 왜 네게서 도망치지 못할까,4
7509,"""Dangerous thoughts but I was bright""",3
2566,넌 내가 좋다고 했어,1
428,귓가에 맴도는 그대 목소리 아직도 선명하게 기억하죠,0
999,할 말이 아직 많아서 여기에 말할래요,0
907,쪽지 까마득한 기억 속 모습이 왠지 보기 좋아 보였던 것 같아,0
2962,Oh 너와의 추억들로 가득 채울래 (Come on),1
8013,"""Beg me for mercy Admit you were toxic""",3
3293,선명한 목소리로 널 사랑한다고 말할게,1
10190,내 곁에 없어도,4
362,그래도 목표에 집착,0
2725,영원처럼 안아줘,1
5692,누가 좀 말려 눈빛에 찌릿찌릿 감전돼버려,2
9421,텅 비어버릴래,4
6284,또 울렁이는 기분 탓에 나도 모르게 바람 불면 저편에서 그대여 니 모습이 자꾸 겹쳐,2
408,하루에도 난 몇번씩 왜 보고싶어,0
13224,아플 걸 알잖아,5
10399,봄이 지나갈 때까지 다른 사람 다 사라져라,4
12295,"""I think I should apologize It\'s too late""",5
950,벌써 2년이 지났지,0
9835,아무리 헤엄쳐봐도 그대는 저 멀리 떠나고,4
6300,Ya took off hook,2
674,먼 훗날 우린 기억 할 까,0
5424,Prada,2
1036,저 멀리 반짝거리는 무언갈 쫓아 I can see in the dark,0
9174,나는 떠나갈까 봐 무서워 솔직하지 못했어 (근데 사실 있지),4
6208,맘에 훅! 하고 들어왔어,2
294,이미 정해진 그대가 아닐까,0
12301,Although I keep on fading,5
8939,너무 늦은 밤이야,4
11917,피는 것보다 지는 게 더 많아서,5
12220,잡지 않았어 널 그때는 몰랐어 이렇게 아플줄은 이제야 알았어,5
9626,매일밤 울며 전화하는 날,4
9289,가만히 널 보내주는 일,4
352,너를 그리워하다 그리워하다 다 괜찮을 거라 되뇌어 봐도,0
9487,짓밟혀져가네 그저 짓밟혀가네,4
7692,"""I'm just running from the violence""",3
3510,한 장 한 장을 넘길수록 자꾸 되살아나는 너와 나의 이야기,1
2052,"""More than ten times I looked up to the stars""",0
2633,날씨가 좋다고 공원이라도 좀 걷자 할까,1
439,돌아서는 나에게 사랑한단 말대신에 안녕 안녕,0
12277,How I still feel so cold,5
10804,밀어낼 새도 없이 이끌리었다 해주오,4
9400,어떤 의미를 찾아도 내일이 오는 걸 피해도 난 숨을 곳 없어요,4
5032,그대 모르게 어느새 그대로 가득 채워낸 내 가슴에 두근거리는 떨림이 그대로 전해질까 봐,2
6985,"""Please don\'t piss me off""",3
11742,바보같이 이런 내 속도 모르고 그 사람이 날 떠나네요,5
12520,조용하게 기다리다 울어 난 이제 와서 그래,5
5067,그댄 Violin 지금 시간 새벽 Twlv Bebe you know what I mean?,2
11281,Get over it,5
725,그대가 오늘도 맘속에 숨어 있어,0
11341,The last thing I see before I see the light,5
7575,그런 날 왜 너는 못 이해해,3
7230,또 믿겠어 믿겠어 잘해나갈거라 나는 믿겠어,3
7519,"""Don't call me""",3
1114,다시는 없을 거라면 이젠 보내줄게,0
8373,난 행복에 인색해,3
5522,"""So Eh 강렬한 네 맘을 Burn Oh 달아오른 이 느낌 (Hey)""",2
11615,그 하늘 아래서 이젠 눈물로 남겨졌지만 이 자릴 난 지킬께요,5
8216,아님 어디 한번 기어 올라와 보던가,3
10002,너 없이 혼자인 시간 그 모든 게 아직 어색한데,4
8848,내 작은방은 어제와 같고 유난히 밤은 고요한 듯해,4
3856,가까운 그대와 내 숨결이 지금 모든 걸 느낄 수 있게,1
9586,때로는 lonely lonely lonely,4
10256,생각도 없이 이 길 위에 몇 시간째 어느새 보니 저만치 어두워졌네,4
1463,She hurts me,0
12270,참 쓸쓸한 일인 것 같아,5
13055,My heart (Oh oh),5
9507,"""So I can't love you""",4
4776,Dance floor dance,2
669,뭐 언젠가 우리도 멀어질 거란 건 말 안 해도 다 아는데,0
1397,옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
1594,가슴 깊이 숨어있어 나도 몰랐던 emotions 찾아내고 싶어 call you mine,0
8397,소리 지르는 것 또 내려진 결론 뒤에 남아,3
3801,꿈처럼 오늘 지나가도 함께,1
12431,우리가 헤어지던 그 날 그 때 너를 보내던 그날 이젠 돌이킬수 없을것 같아,5
3878,Just stay with me like this babe,1
1533,무엇이 모자라서 날 떠나가나요,0
7311,"""Way too much whiskey in my blood""",3
8242,삐빠삐빠삐빠뿌,3
11064,All my tears,5
5732,헤어지기 직전에 그만 참지를 못하고 아주 바보 같은 질문을 했어,2
11588,Get over it,5
3274,우린 같이 많이 웃었을 거야,1
781,그대 어디에 있나요 내게 대답해줘요,0
11118,죽을 것만 같았던 상처로,5
8284,I must be mistaken,3
4652,사랑 참 설렌다 미치도록 네가 자꾸만 보고 싶어,2
3196,(We just gotta hold on),1
5670,"""What you wanna do? Think I'm ready ooh""",2
3011,니 맘이 다르면 어떡할까,1
5006,지금 저 밖에 눈이 내리고 있는 이곳은 너무 신기해 보이질 않나,2
6840,Head ah mash-up,3
7081,안돼,3
3788,(My love my love),1
11791,When you are at your low,5
3744,미소가 예쁘던 그 소년,1
3292,"""It's you and me in this room""",1
1473,매일 상상하고 있는데 난 여전히 그때 행복했던 우리는 Cause we loved,0
3820,나의 품 안에 너를 안고서,1
10468,I’m so lonely lonely lonely,4
6079,있잖아요,2
3388,Yeah yeah Yeah I want you like that,1
11913,"""Just look and you\'ll find it""",5
11073,너 없인 안되는 날 알면서 그렇게 꼭 나를 떠나야만 했니,5
8862,"""I think these days I\'m better off on my own""",4
5827,누가 좀 말려 눈빛에 찌릿찌릿 감전돼버려,2
9296,왠지 모르게 낯선 이곳 초라함에 익숙해지네,4
1962,어딘가 멀리에,0
9236,사람들에게서 나의 소식도 듣나요,4
11068,너를 지킬 수 없고 더 사랑도 없는 내 가슴 아픈 이야기,5
8347,죽을 만큼 힘들게 하고 있냐고,3
13038,"""I feel like I'm sinking""",5
3210,사랑&기쁨,1
1808,나 언젠간 그 사람의 품이 잊혀질까요,0
4548,이따가 널 보면 무슨 말을 할까,2
12207,내곁을 떠나가던 날 가슴에 품었던 분홍빛의 수많은 추억들이 푸르게 바래졌소,5
9107,이별 떠나가는 사람과 남겨진 사람일 뿐,4
2502,난 별이 빛나는 밤에 밤에 밤에,1
12421,그게 어쩌다 보니 난 널 서서히 버려 내고 있던 거야,5
7413,"""Way too much whiskey in my blood""",3
11082,Because I know I can’t stay here,5
3036,뻔한 일상이라도 너와 함께 있으면 그 어떤 영화보다 영화 같아,1
13172,(너 땜에 속상해),5
5433,반격의 서막 Uh,2
7617,"""Beg me for mercy Admit you were toxic""",3
4670,두눈을 감으면 괜시리 설레죠 두근거리죠 입가에 번지는 미소도 신기한 일이죠,2
9791,넌 기억할런지,4
3909,오 사랑은 동화처럼 아름다울 순 없는가요,1
1970,Were you feeling left out?,0
8762,bang,3
8183,"""이 밤은 너무 위험해""",3
424,민 우리 약속이 먼저야 알잖아,0
10882,매일밤 울며 전화하는 날,4
3648,늘 같은 마음으로 계속 난 너와 꿈꿀래,1
10281,네 앞에선 왜 작아질까 괜한 다짐을 해봐도,4
2609,"""Do you wanna? Do-do you wanna feel primadonna like me tonight?""",1
51,Waiting for the light to take us in,0
9785,Lonely together,4
898,나 약속할게 언제 어디에 있든 반드시 널 찾을게,0
1873,차가워진 벽에 기대어 멀리 밝아오는 새벽하늘 바라보아요,0
841,"""Pray the Lord your soul to keep""",0
12170,오늘 그런 나를 떠난다네요,5
7313,시끄러운 빈 수레 누가 날 찌질하다 비웃든 세상에 패자로 소개되든 나는 딱 이거뿐야,3
10388,걸어도 걸어도 못가는 내가 부르고 불러도 못듣는 너무 먼곳에 있어서,4
8103,Hello stuP I D 그 선 넘으면 정색이야,3
8656,to make you trust all my words and get betrayed,3
112,하지만 그대여 다른 건 다 잊어도 이것만은 기억했으면 좋겠어,0
7303,그래도 내맘이더 앞서 말해보려 했어 말문이더 막히는데,3
11633,많이 아프겠지만 이제 정말 헤어지려 해,5
6801,단물이 빠진 채 이 모진 단어가 입안을 돌잖아,3
7994,왜 아직도 너만 눈치 없게 굴어,3
10339,사람 없는 한강은 무서워요,4
12620,네가 떠난 뒤 매일 되감던 기억의 조각들 결국 완전히 맞춰지지 못할,5
12502,오지 않을 거란 걸 알면서 소리쳐봐도 아파 아파 아파,5
12653,어두컴컴한 이불 속에 숨어 바깥공기도 달갑지가 않네,5
1725,The way it was,0
3115,그래서 너무 빨리 달린 거야 그래서 지금 너에게 창피를 팔리는 거야,1
10043,우리 밤들이 유리병 속에 힘을 잃어가는 반딧불이 같아 잊어가고 있니?,4
6415,넌 아직 꿈에서 나와,2
13125,"""I've been trying not to cry in the grocery store""",5
10115,그저 짓밟혀가네 짓밟혀져가네,4
9762,35. Can you see me now?,4
7389,My Overthinking Over and over,3
2413,이밤이 다가도록 그속에 내몸이 다타도록,1
393,"""Pray the Lord your soul to keep""",0
1110,슬픔이 찾아와도 괜찮다 말할 수 있는 그런 사람이고 싶어,0
9998,사랑하는 사람이 어려우면 멀어지는 걸,4
2941,And give me a start of each for,1
9950,한동안 난 멍하니 지내,4
4001,그래도 너니까 좋아,1
1160,사랑이란 건 있긴 한 걸까,0
5832,"""Bass kick swingin' like I'm Bruce Lee""",2
4684,더 빛나던 너의 환한 미소,2
11186,슬프도록 아름답던 그 미소 (너의 미소),5
1706,Oh when will I know?,0
1112,"""Still no matter where I go""",0
4461,그대가 깰까 가슴 졸인 심장소리만 쿵쿵,2
9891,아무도 없이 텅빈 방 (빈방),4
3386,"""Any beat from your heart gets me through the night""",1
1412,홀로 사랑의 발자취를 따라가며 애쓰다,0
3416,이밤이 다가도록 그속에 내몸이 다타도록,1
12954,When you knew I was naked,5
6563,Girl I want emotion girl I want emotion,2
3642,"""You're falling in love with me""",1
10910,Helped you pack your things,4
12948,궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
6553,오랜만에 느껴지는 이 떨림이 날 단순하게 만들어,2
3732,Or someone puts them out,1
458,지난 날과 오는 날의 사이에 서서,0
6171,"""Dancin' in flames dancin' in flames""",2
1921,너를 그리워하다 하루가 다 지났어,0
236,지친 마음 속의 너를 꺼내어 오늘을 즐겨,0
2829,떠들 준비들 되셨나,1
2458,깜박하고 안 지운 너와 나 그때 모습 여기저기 행복해 보이네,1
10662,우 하루 종일 혼자였던 시간들,4
9104,봄이 지나갈 때까지 다른 사람 다 사라져라,4
6527,졸업하기 전날 많이 울던 너 남자라고 꾹 참던 너 하고 싶었던 말 못하고 뜨거웠던 그 여름처럼,2
8230,"""Lookin' higher than them airplane views Y'all getting fucked in your deals And they share that lube""",3
9924,우두커니 홀로 선 가로등,4
12453,언젠가는 나도 버려질 거야,5
2694,"""I stack chips you barely Got a half eaten Cheeto""",1
12450,그럼 내맘 약해지잖아요,5
3991,you were crying in the back of the room,1
12507,미안해요 오늘 그대가 없네요,5
8815,"""Hopped in the range can't feel my face""",3
4286,널 바라 보다 그만 나도 모르게 웃어버렸네,1
4372,Or someone puts them out,1
11278,하얀 하늘에 부서진다 빌딩 숲 사이를 걸을 때,5
8112,단물이 빠진 채 이 모진 단어가 입안을 돌잖아,3
8837,늘 혼자서 생각 하고 혼자 상처받는 겁쟁이야,4
12766,어쩌면 나 때문에 포기가 익숙해진 그대,5
3089,Just stay with me like this babe,1
8220,"""I can't wait longer""",3
5262,"""If you ain\'t afraid me and you should rage""",2
6293,정신 없이 커지는 하늘의 불꽃처럼 피어라,2
12693,긴 밤을 나 혼자 흘려보내기엔 아쉬워,5
5984,may be may be may be 아마 사랑인가 봐,2
9591,"""And I never see your face around""",4
11838,When you are at your low,5
4337,I love u love u ehyyy,1
9682,텅 비어버릴래,4
5421,우린 다음에 흩어지는 점들이 되어서 하얗게 잠긴 다리 위를 미끄러지듯 달려,2
9417,사람이 지겨운 어둠뿐인 이 밤,4
3080,잘살고 있다 너처럼,1
11826,"""Even if I I make mistakes yes I\'ll admit I fall apart in front of your face""",5
1096,옛날의 기억들은 다시 내게 기대를 부풀려보지만 결국 다음은 이러지 않길 바래,0
7067,오늘의 날씨는 실패다,3
6143,유난히도 오늘따라 설레이네요,2
1825,그댈 향한 마음은 다 지운다는 게 다 잊는다는 게,0
5434,봤는데 내 맘이 떨려와,2
7096,"""Can't keep a conversation""",3
12816,Apart (Oh oh),5
8427,그만둬 거기까지 해,3
5306,헤어지기 직전에 그만 참지를 못하고 아주 바보 같은 질문을 했어,2
7756,"""I'm findin' it hard to be here sincerely""",3
9966,난 그대로 난 이 자리에 수북하게 쌓여있고,4
4574,너와의 추억을 난 기억할께,2
8966,내가 없이도 행복하지는 마,4
9414,잘 들어 봐 이것 봐 멋진 환상 속에 날 가두고,4
2504,오늘부터 그댈 커피보다 너를 사랑할래요,1
3954,쏟아질 듯이 빼곡한 별들 사이를 지나 Fly fly fly,1
4531,너의 벨이 울리면,2
5993,Love Love,2
11004,박수갈채 속에 잠들고,4
3402,Could we row the boat again,1
12540,내가 끔찍하게 작아졌던 오늘 밤을 떠올리게 될 테니까,5
10822,만남도 헤어짐도 아닌 어색한 마음의 거리,4
12779,she walked in,5
6421,본적도 없는 당신과 내가 가늠할 수 없는 그 날에 만나,2
1546,"""다른 곳엔 기대지 말자 yeah I believe and I can fly 우린 하늘을 날고 있잖아""",0
6614,난 네게 반했어!,2
891,나 약속할게 언제 어디에 있든 반드시 널 찾을게,0
6821,빠뿌빠,3
2940,"""난 그대 소원을 이뤄주고 싶은(싶은) 행운의 여신.""",1
493,네 맘도 이렇게 나와 같다는 걸 이제 알 것 같은데,0
3415,Protect my life for my kids,1
3430,"""When they tell you that you've got yourself to blame Even though it's not your fault But your heart just wants to know",1
3826,"""Watch the snow as it\'s falling""",1
6886,"""Don't touch me don't touch me""",3
1120,잘 가 잘 지내 좋은 것만 가져가,0
4659,사랑 참 설렌다 미치도록 네가 자꾸만 보고 싶어,2
4501,오늘같이 비가 내리면 두 손으로 빗물을 받으며 우리 둘이 빗속을 걷다 처음 손잡은 그 떨림을 생각해요,2
8560,If he wanted to he would,3
11729,"""You\'re not the only one who\'s hurting""",5
5092,성큼 다가온 너란 기적 이제 난 손을 뻗어 닿을 수 있게,2
4393,Cate and Tommy showed up,1
9794,Bored in the house 너 없는 여기는 답답해,4
3223,그땐 고백해줄래,1
11005,2 and 3 and 4 and Go,4
9558,이제 다시는 너를 볼 수 없잖아,4
4748,내 안에 이는 바람에 대해,2
6332,bring my swimsuit like the ocean (the ocean),2
11189,가까이 가면 갈수록 자꾸만 멀어지는 당신의 모습을 바라보며 눈물만 흘리네,5
3659,우리 이렇게 서로 사랑,1
6299,가녀린 너의 선에 다가가 속삭여 baby,2
481,늦어버린 거겠지,0
4328,(Song to you),1
11434,생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
2746,행복이란 이름의 큰 병,1
12411,무너져가는 꿈들,5
4614,두눈을 감으면 괜시리 설레죠 두근거리죠 입가에 번지는 미소도 신기한 일이죠,2
8979,매일밤 울며 전화하는 날,4
10518,그대는 내가 없더라도 아무렇지 않은 게,4
4068,"""And I'd like to give a shoutout to my niggas""",1
5158,내 숨이 숨이 숨이 숨이 (학 학),2
3358,내게 와줘 girl,1
11425,할 수 없던 미련한 인사,5
6182,오늘은 내게 어떤 말을 건넬까 한번 더 난 궁금해져,2
5000,나는 왜 너만 보면 이렇게 설레는지 몰라,2
10279,So many highs and lows,4
4996,"""Act up like I'm the centrepiece""",2
1451,내사랑 기대조차 버겁다,0
11072,너 없인 안되는 날 알면서 그렇게 꼭 나를 떠나야만 했니,5
9612,I know you will come around again,4
11070,저 거울 속에 비친 난 마치 your honey,5
12004,At least we put it all out on the line,5
9814,나 또한 그 누구도 찾지 않았기에 여긴 어둡고 밖은 더 화창해보여,4
556,감긴 네 눈동자 숨소리 사이로 보여,0
4058,평범한 내가 특별해질 때,1
618,이미 정해진 그대가 아닐까,0
3554,We had that young love,1
4142,"""In a world where nothing\'s what it seems""",1
3028,Love Strike Yeah 내 가슴 한가운데 Love Strike Yeah 너의 눈이 맞을 때,1
4279,널 사랑했었다 말하는 그때 우리의 그 노래,1
3045,Always be with you,1
10012,제발 가지마,4
590,나 문득 그리워 진 건 그댈 볼 수 없음에,0
7832,"""When I'm the one who's at war""",3
11483,갖고 있긴 너무나도 아팠었지만 그건 그만큼의 사랑이었어,5
4006,마음 사이 사이 빈틈 없이 들어와,1
9833,혼자 말이 없었던 그 기억 속에서,4
11323,생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
451,짙어져 가 내게 다가왔던 너의 모든 순간들 모두,0
7907,"""Don't you say that I gotta get away blah blah oh""",3
1786,낡은 하모니카 손에 익은 기타 Your melody (나는 떠날래),0
730,다시 뒤돌아보지 말자 길을 잃어버려서 우릴 갈라놓아도,0
2183,가끔 생각날 테니 그렇게 내게 전부였던 그대를,0
12361,너 때문에 꽃 피는 것도 못 보고,5
10202,걸어도 걸어도 못가는 내가 부르고 불러도 못듣는 너무 먼곳에 있어서,4
1723,Really thought I knew you so well (So well),0
11443,어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
12172,어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
7125,벌써 몇 해 전 일이란 게 마음이 또 차가워져서,3
5688,"""우리 사인 더 이상 없어 다음은 숨이 차 턱 밑까지 like I'm divin'""",2
4272,그대에게 받은 게 많아서 표현을 다 할 수가 없어요,1
10796,너무 아쉬웠었어.,4
8562,"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
1466,벌써 2년이 지났지,0
2373,I wanna fall in love with you with you,1
11129,너 때문에 꽃 피는 것도 못 보고,5
185,낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러 되돌려 달라,0
4514,대체 이건 뭔데 싫지 않은 건데 내 마음을 훔쳐 놓고 순진하게 웃네,2
6928,"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
6765,"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
2258,당신은 나를 사랑하는 파도,1
4063,뻔한 일상이라도 너와 함께 있으면 그 어떤 영화보다 영화 같아,1
8551,절대 넘지 말라고 그 누가 뭐라 하든 이미 밟아 버린걸요,3
427,"""You\'ll learn one day I\'m one in a million""",0
11122,우리 헤어지던 날 마음 아팠던 그날을,5
4238,"""We said that we would never change""",1
5599,You drive me crazy Enough to break the rule,2
10497,혼자 말이 없었던 그 기억 속에서,4
5011,우리 둘만의 (E oh e oh e oh e oh),2
11349,하지만 우린 너무 달라서 사랑한 만큼 떠나보냈어,5
694,옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
7930,다소문내요,3
8290,"""일에 집중이 안 돼""",3
1764,날 혼자두고 그댄 어디있나요,0
9203,"""Maybe one day you'll feel lonely""",4
4425,저 멀리서 니 향기가 설레는 코끝에,2
9598,"""I found Love",4
7488,안돼,3
7911,당신의 쉴 자리를 뺏고,3
6974,"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
6743,"""She's a witch""",3
3715,The winter sings the love,1
9323,각자의 밤이 찾아오면 이 도시에 모인 우린 모두 외로운걸까,4
11261,"""I\'m terrified You\'ll turn around and say goodbye""",5
5380,또 나도 몰래 가슴 뛰죠,2
3446,잘살고 있다 너처럼,1
1517,The way it was,0
9251,내 작은방은 어제와 같고 유난히 밤은 고요한 듯해,4
7367,Gotta get a hold of it,3
1671,가슴 깊이 숨어있어 나도 몰랐던 emotions 찾아내고 싶어 call you mine,0
10026,"""I think these days I\'m better off on my own""",4
9237,아무리 헤엄쳐봐도 그대는 저 멀리 떠나고,4
11922,우리 마지막 그 순간이 자꾸 떠올라,5
1606,우연히 마주침을 바란 적도 있어,0
7386,빠뿌빠,3
9587,비가 오는 밤에도 외로웠던 낮에도,4
8185,또 믿겠어 믿겠어 잘해나갈거라 나는 믿겠어,3
2946,깜박하고 안 지운 너와 나 그때 모습 여기저기 행복해 보이네,1
11892,난 와르르 무너지고 말아 나의 맘은 와르르 내게 이러지 마 Baby,5
5038,Now you can feel it too 잠시 눈을 감고 깨워 너의 spectrum,2
5524,꿈의 날개로 구름 속을 산책할거야,2
4262,사랑&기쁨,1
9235,다시 돌아오면 안 될까,4
8690,왜 이제야 나왔어,3
12759,시작부터 지옥 마치 단테의 신곡,5
1741,그게 뭐라고 또 생각나,0
8878,각자의 밤이 찾아오면 이 도시에 모인 우린 모두 외로운걸까,4
4981,I know you already know that I I I I want you baby you know,2
629,사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
3860,날 좋아한다 날 사랑한다 어서 내게 말해줘 (Love You),1
6067,오늘부터 넌 내 꿈만 꿔 LALALALILALA LALALALILALA 주문을 외울 테니 Oh 넌 내 꿈만 꿔,2
8316,넌 내맘 믿질 않잖아,3
984,문득 생각을 했어,0
3469,Oh Oh Oh Oh Oh Oh Oh 너랑 듣고 싶어,1
7921,Yellow C A R D 이 선 넘으면 침범이야,3
11961,"""Never mind let\'s break up""",5
7392,"""All my life I have been fighting""",3
9808,텅 비어버릴래,4
96,날 혼자두고 그댄 어디있나요,0
8675,Telling me that I should give up,3
4696,내게 봄이 돼줬던 널 맞이할 준비를 해,2
8526,"""It's a beautiful day""",3
3425,그녈 위한 시를 나 지금도 어둠 속에서 적기 바쁘지,1
6244,"""Damn girl you got me You're the only one to make me Do it like this""",2
10345,"""Who\'s gonna drive me home tonight?""",4
5062,조금에 기대를 걸은 채,2
691,내일 아침에 깨면 처음 보는 게 너였으면 해,0
6853,"""I ain't even got no downtime""",3
6747,내 립스틱이 불편하면 그만 쳐다봐,3
2596,어쩌면 우린 닮은 것 같아,1
962,나 언젠간 그 사람의 품이 잊혀질까요,0
6163,너 흐트러진 나 환상적인 흐름이야,2
5373,may be may be may be 아마 사랑인가 봐,2
5091,"""Now my veins are pumping""",2
